# FASTA 36.3.5a Jun, 2011(preload8)
# Query: abra|AB04835.1 - 329 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
abra|AB04835.1	hsap|hsap_ENST00000216479	31.08	325	216	8	5	329	21	337	2.5e-30	129.6
abra|AB04835.1	hsap|hsap_ENST00000389584	24.30	321	224	19	5	323	21	324	8.1e-08	54.8
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: afum|Afu4g11330 Afu4g11330 A_fumigatus_Af293 AspGDID: COORDS:chr4:2971611-2972883(+) translated using codon table 1 (380 amino acids) - 379 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
afum|Afu4g11330	hsap|hsap_ENST00000216479	32.10	324	205	15	5	324	21	333	5.4e-29	125.4
afum|Afu4g11330	hsap|hsap_ENST00000389584	26.33	319	219	16	5	322	21	324	6.5e-08	55.3
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: amac|AMAG_03213T0 | AMAG_03213 | Allomyces macrogynus ATCC 38327 predicted protei - 377 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: anid|ANID_05602T0 | ANID_05602 | Aspergillus nidulans FGSC A4 Aha1 domain family protei - 322 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
anid|ANID_05602T0	hsap|hsap_ENST00000216479	33.02	321	203	12	5	322	21	332	1.2e-30	130.6
anid|ANID_05602T0	hsap|hsap_ENST00000389584	25.08	319	222	17	5	321	21	324	6.2e-08	55.1
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: bcin|BC1T_11454 | BC1G_11454 | Botrytis cinerea activator of heat shock protein 9 - 323 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
bcin|BC1T_11454	hsap|hsap_ENST00000216479	32.22	329	201	22	5	323	21	337	3.3e-31	132.5
bcin|BC1T_11454	hsap|hsap_ENST00000389584	23.89	314	228	11	5	317	21	324	8.8e-20	94.5
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: calb_sc5314|orf19.7602 |  Candida Albicans sc5314 assembly 21 orf19.760 - 346 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
calb_sc5314|orf19.7602	hsap|hsap_ENST00000216479	28.07	342	221	25	5	346	21	337	2.5e-15	79.8
calb_sc5314|orf19.7602	hsap|hsap_ENST00000389584	26.27	335	211	36	5	337	21	321	1.2e-08	57.6
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cgui|PGUT_02908 | PGUG_02908 | Candida guilliermondii hypothetical protei - 349 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
cgui|PGUT_02908	hsap|hsap_ENST00000216479	27.54	345	222	28	5	349	21	337	2.3e-10	63.3
cgui|PGUT_02908	hsap|hsap_ENST00000389584	26.41	337	211	37	5	340	21	321	1.5e-06	50.6
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cimm_rs|CIMG_01552T0 | CIMG_01552 | Coccidioides immitis RS Aha1 domain-containing protei - 327 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
cimm_rs|CIMG_01552T0	hsap|hsap_ENST00000216479	29.63	324	220	8	5	327	21	337	1.4e-29	127.1
cimm_rs|CIMG_01552T0	hsap|hsap_ENST00000389584	25.40	315	220	15	5	318	21	321	8e-09	58.1
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cneo_h99|CNAG_00305T0 | CNAG_00305 | Cryptococcus neoformans grubii H99 chaperone activato - 376 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
cneo_h99|CNAG_00305T0	hsap|hsap_ENST00000216479	22.33	318	210	37	13	306	25	329	6.5e-11	65.3
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: mcin|t_155936|fgenesh1_kg.03_#_412_#_1104_1_CCIA - 326 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
mcin|t_155936|fgenesh1_kg.03_#_412_#_1104_1_CCIA	hsap|hsap_ENST00000216479	27.30	326	219	18	6	324	21	335	3.4e-25	112.5
mcin|t_155936|fgenesh1_kg.03_#_412_#_1104_1_CCIA	hsap|hsap_ENST00000389584	28.12	320	209	21	6	320	21	324	4.9e-09	58.8
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: mgri|MGG_00814T0 | MGG_00814 | Magnaporthe grisea (M. oryzae) 70-15 Hsp90 co-chaperone AHA - 327 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
mgri|MGG_00814T0	hsap|hsap_ENST00000216479	31.50	327	210	14	5	327	21	337	2.6e-30	129.5
mgri|MGG_00814T0	hsap|hsap_ENST00000389584	25.55	321	218	21	5	321	21	324	1.2e-09	60.9
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: mlar|t_44926|estExt_Genewise1.C_440009 - 322 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
mlar|t_44926|estExt_Genewise1.C_440009	hsap|hsap_ENST00000216479	23.19	332	225	30	5	322	22	337	1.5e-13	73.8
mlar|t_44926|estExt_Genewise1.C_440009	hsap|hsap_ENST00000389584	23.55	293	197	27	5	288	22	296	8e-06	48.1
# FASTA 36.3.5a Jun, 2011(preload8)
