# FASTA 36.3.5a Jun, 2011(preload8)
# Query: abra|AB09421.1 - 2665 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
abra|AB09421.1	hsap|hsap_ENST00000300648	30.38	2521	1587	168	20	2438	17	2471	2.1e-213	743.8
abra|AB09421.1	hsap|hsap_ENST00000311129	22.11	570	347	97	1284	1792	71	604	1.1e-05	51.8
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: afum|Afu2g07960 Afu2g07960 A_fumigatus_Af293 AspGDID: COORDS:chr2:2038988-2047547(+) translated using codon table 1 (2712 amino acids - 2711 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
afum|Afu2g07960	hsap|hsap_ENST00000300648	30.14	2767	1700	233	23	2676	20	2666	4.8e-216	752.5
afum|Afu2g07960	hsap|hsap_ENST00000338205	22.72	427	289	41	1321	1718	963	1377	2.4e-08	62.0
afum|Afu2g07960	hsap|hsap_ENST00000311129	22.61	398	284	24	1452	1838	136	520	2.5e-05	50.6
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: amac|AMAG_12619T0 | AMAG_12619 | Allomyces macrogynus ATCC 38327 predicted protein - 2444 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
amac|AMAG_12619T0	hsap|hsap_ENST00000300648	28.27	2497	1499	292	115	2435	285	2665	1.4e-90	335.6
amac|AMAG_12619T0	hsap|hsap_ENST00000322088	21.56	617	403	81	1305	1896	13	573	0.00034	46.5
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: anid|ANID_10734T0 | ANID_10734 | Aspergillus nidulans FGSC A4 60S ribosomal protein L19 - 2672 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
anid|ANID_10734T0	hsap|hsap_ENST00000300648	30.59	2628	1631	193	23	2536	20	2568	8e-207	721.9
anid|ANID_10734T0	hsap|hsap_ENST00000338205	20.09	1060	705	142	941	1944	598	1571	2.6e-08	61.9
anid|ANID_10734T0	hsap|hsap_ENST00000311129	22.34	488	295	84	1366	1799	147	604	7.2e-05	49.0
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: bcin|BC1T_07045 | BC1G_07045 | Botrytis cinerea hypothetical protein similar to translational activator - 2673 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
bcin|BC1T_07045	hsap|hsap_ENST00000300648	30.23	2726	1681	221	24	2618	18	2653	9.2e-209	728.3
bcin|BC1T_07045	hsap|hsap_ENST00000311129	21.36	398	289	24	1435	1821	136	520	4.7e-06	52.9
bcin|BC1T_07045	hsap|hsap_ENST00000322088	24.02	483	321	46	1660	2109	107	576	1.2e-05	51.4
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: calb_sc5314|orf19.5328 |  Candida Albicans sc5314 assembly 21 orf19.5328 - 2419 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
calb_sc5314|orf19.5328	hsap|hsap_ENST00000300648	31.16	2474	1397	306	169	2358	183	2634	2e-102	374.9
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cgui|PGUT_04839 | PGUG_04839 | Candida guilliermondii hypothetical protein - 2666 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
cgui|PGUT_04839	hsap|hsap_ENST00000300648	31.29	2672	1599	237	62	2597	61	2631	4.9e-182	639.5
cgui|PGUT_04839	hsap|hsap_ENST00000322088	23.28	451	306	40	1385	1816	93	522	0.00018	47.5
cgui|PGUT_04839	hsap|hsap_ENST00000335508	22.66	653	406	99	1172	1756	642	1263	0.00072	46.7
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cimm_rs|CIMG_00911T0 | CIMG_00911 | Coccidioides immitis RS 60S ribosomal protein L19 - 2676 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
cimm_rs|CIMG_00911T0	hsap|hsap_ENST00000300648	29.54	2735	1715	212	21	2636	18	2659	3.7e-206	719.7
cimm_rs|CIMG_00911T0	hsap|hsap_ENST00000356861	36.54	104	60	6	1482	1580	394	496	0.00053	46.6
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: cneo_h99|CNAG_03748T0 | CNAG_03748 | Cryptococcus neoformans grubii H99 60S ribosomal protein L19 - 2606 aa
# Database: ../animal-plant/homo_sapiens_NCBI36_47.pep.longest.fa
