# FASTA 36.3.5a Jun, 2011(preload8)
# Query: abra|AB09240.1 - 813 aa
# Database: ../animal-plant/arabidopsis_thaliana.pep.fa
abra|AB09240.1	atha|AT3G57300	40.98	427	213	39	400	810	336	739	5.1e-29	128.9
abra|AB09240.1	atha|AT3G12810	25.43	637	399	76	229	810	68	683	2.2e-14	80.7
abra|AB09240.1	atha|AT3G06400	35.06	251	147	16	562	810	100	336	3e-12	72.7
abra|AB09240.1	atha|AT3G06010	30.70	355	220	26	462	808	242	578	8.1e-12	71.3
abra|AB09240.1	atha|AT5G18620.1	32.16	283	168	24	544	810	67	341	1e-11	71.0
abra|AB09240.1	atha|AT2G13370	22.92	637	426	65	179	810	201	777	1.9e-10	67.4
abra|AB09240.1	atha|AT5G19310	26.41	515	329	50	305	807	53	529	4e-10	65.6
abra|AB09240.1	atha|AT5G66750	31.25	320	180	40	489	807	69	349	4.5e-10	65.0
abra|AB09240.1	atha|AT2G46020.2	24.11	842	528	111	47	801	302	1119	9.7e-10	65.4
abra|AB09240.1	atha|AT2G28290.2	25.81	585	362	72	244	799	351	892	2.2e-09	65.0
abra|AB09240.1	atha|AT2G44980.1	40.25	159	88	7	655	808	50	206	1.8e-08	59.8
abra|AB09240.1	atha|AT2G02090	31.91	282	164	28	537	808	107	370	5.6e-08	58.0
abra|AB09240.1	atha|AT4G31900	33.05	239	138	22	576	810	155	375	9.7e-08	57.9
abra|AB09240.1	atha|AT5G44800	23.14	821	517	114	16	812	106	836	1.7e-07	58.0
abra|AB09240.1	atha|AT5G63950	24.92	594	358	88	243	813	9	537	4.3e-06	52.3
abra|AB09240.1	atha|AT2G25170	30.54	298	162	45	540	810	162	441	4.8e-05	49.1
abra|AB09240.1	atha|AT3G54280	34.18	158	86	18	652	801	1440	1587	9.3e-05	48.8
# FASTA 36.3.5a Jun, 2011(preload8)
# Query: afum|Afu5g06260 Afu5g06260 A_fumigatus_Af293 AspGDID: COORDS:chr5:1498426-1503769(+) translated using codon table 1 (1709 amino acids - 1708 aa
# Database: ../animal-plant/arabidopsis_thaliana.pep.fa
afum|Afu5g06260	atha|AT3G57300	38.73	1304	677	122	466	1701	233	1482	6.3e-52	206.1
afum|Afu5g06260	atha|AT2G28290.2	26.77	1113	470	345	585	1653	499	1310	3.7e-22	108.4
afum|Afu5g06260	atha|AT3G06010	28.71	822	300	286	755	1569	353	895	4.2e-20	99.9
afum|Afu5g06260	atha|AT2G46020.2	24.64	1197	730	172	22	1134	182	1290	2.8e-19	98.2
afum|Afu5g06260	atha|AT2G46020.2	36.63	243	134	20	1413	1653	1303	1527	1.7e-09	65.7
afum|Afu5g06260	atha|AT3G06400	27.53	919	349	317	777	1680	132	748	1.1e-16	88.5
afum|Afu5g06260	atha|AT5G18620.1	27.50	909	344	315	786	1680	146	753	1.8e-16	87.8
afum|Afu5g06260	atha|AT3G12810	31.28	1362	742	194	352	1631	31	1280	1.5e-14	82.4
afum|Afu5g06260	atha|AT5G66750	28.41	982	373	330	664	1626	69	739	6.3e-14	78.9
afum|Afu5g06260	atha|AT5G19310	28.08	951	371	313	643	1569	186	847	2.4e-12	74.1
afum|Afu5g06260	atha|AT2G25170	28.60	853	292	317	813	1647	254	807	1.1e-11	72.2
afum|Afu5g06260	atha|AT2G13370	24.60	1183	566	326	475	1645	299	1167	1.8e-11	71.9
afum|Afu5g06260	atha|AT4G31900	32.97	364	211	33	781	1141	175	508	7.3e-11	69.3
afum|Afu5g06260	atha|AT4G31900	48.08	156	80	1	1412	1566	518	673	1.1e-10	68.8
afum|Afu5g06260	atha|AT5G44800	24.13	1032	653	130	158	1142	27	975	1.6e-10	69.1
afum|Afu5g06260	atha|AT5G44800	38.37	245	129	22	1414	1649	986	1217	1.2e-10	69.5
afum|Afu5g06260	atha|AT3G54280	30.82	331	193	36	829	1134	1440	1759	2.6e-10	68.3
afum|Afu5g06260	atha|AT3G54280	36.76	272	129	43	1414	1654	1790	2049	8.4e-08	59.9
afum|Afu5g06260	atha|AT2G18760	25.71	564	345	74	798	1309	351	892	4.5e-10	66.7
afum|Afu5g06260	atha|AT2G02090	27.78	835	363	240	768	1588	148	756	6.1e-10	65.6
afum|Afu5g06260	atha|AT1G03750	24.34	838	390	244	755	1568	61	678	2.4e-09	63.8
afum|Afu5g06260	atha|AT5G63950	25.05	918	386	302	679	1558	219	872	8.1e-09	62.4
afum|Afu5g06260	atha|AT5G22750	24.25	697	340	188	883	1568	490	1009	1.4e-07	58.2
afum|Afu5g06260	atha|AT3G19210	27.67	412	255	43	766	1148	2	399	4.1e-07	56.4
afum|Afu5g06260	atha|AT3G19210	39.35	155	92	2	1413	1565	425	579	4.1e-07	56.4
afum|Afu5g06260	atha|AT1G61140	23.99	646	331	160	959	1594	791	1286	5.5e-07	56.6
afum|Afu5g06260	atha|AT3G20010	25.04	639	331	148	953	1579	533	1035	8.7e-07	55.6
